created_at;_id;Origem;Destino;Mês;Dia da Semana;shipping.type;coupon.code;coupon.title;status_object.reason;cancellation_reason_translate;pharmacy_id;coupon.discount;total
21/03/2024 15:56;01HSH5YYE2HQ13-1;BA-SALVADOR;ba-salvador;3;5;PICKUP;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;15267;0;62,09
21/03/2024 15:53;01HSH5SCD7KN7G-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14600;23;85,67
21/03/2024 15:52;MK240321S7CX5M-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2783;;101,06
21/03/2024 15:46;MK2403217A8003-1;SP-SANTO ANDRE;sp-sao caetano do sul;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;12846;0;97,89
21/03/2024 15:43;MK240321812920-1;SP-SANTO ANDRE;sp-sao caetano do sul;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;12846;0;97,89
21/03/2024 15:35;01HSH4Q7XXD1TE-1;PR-LONDRINA;pr-londrina;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5834;;20,27
21/03/2024 15:22;01HSH3ZN9VWSY1-1;DF-BRASILIA;df-brasilia;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;13588;0;166,93
21/03/2024 15:21;MK2403212K9LG7-1;RN-NATAL;rn-natal;3;5;DELIVERY;Livelo;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;7936;0;151,68
21/03/2024 15:18;MK240321KL5NAP-1;PR-CURITIBA;pr-curitiba;3;5;PICKUP;LIVELO;LIVELO SEM VALOR 2024;;;342;0;158,95
21/03/2024 15:16;01HSH3NPFZ205H-1;BA-SALVADOR;ba-salvador;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;8651;;39,89
21/03/2024 15:10;MK240321L2NKQI-1;SP-SAO PAULO;sp-sao caetano do sul;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;170;0;63,56
21/03/2024 15:02;01HSH2W8TNZPT6-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13135;;31,98
21/03/2024 14:54;01HSH2CYPVWP06-1;DF-BRASILIA;df-brasilia;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13585;;105,98
21/03/2024 14:51;01HSH27VVZDRPK-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - MAR24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;232;9,88;64,01
21/03/2024 14:47;01HSH20WNZ8BHA-1;SC-BLUMENAU;sc-blumenau;3;5;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5433;23;82,4
21/03/2024 14:42;MK240321EH1GCB-1;SP-SANTO ANDRE;sp-sao paulo;3;5;DELIVERY;livelo;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13619;0;72,9
21/03/2024 14:39;01HSH1H4PZXW44-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;4244;0;26,66
21/03/2024 14:23;01HSH0MT71RFGX-1;SP-SAO CARLOS;sp-franca;3;5;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_GAVE_UP;Desistência do Cliente;13636;23;118,78
21/03/2024 14:23;01HSH0KP9YMJQ7-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - MAR24;CANCELLATION_GAVE_UP;Desistência do Cliente;9042;6,92;41,24
21/03/2024 14:22;01HSH0JYSR1MSK-1;RS-PORTO ALEGRE;rs-porto alegre;3;5;DELIVERY;;;CANCELLATION_OTHER;Outro;2316;;27,31
21/03/2024 14:22;MK24032151HBBD-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14789;0;148,96
21/03/2024 14:21;MK2403219DV8TY-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14411;0;48,8
21/03/2024 14:19;01HSH0CN8PYQNS-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13148;;553,99
21/03/2024 14:17;01HSH08G98G8ZS-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2258;;129,98
21/03/2024 14:12;MK2403211CA8EC-1;SP-SANTO ANDRE;sp-santo andre;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;12846;0;124,35
21/03/2024 14:09;MK240321IG9ZTP-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14243;0;61,99
21/03/2024 14:00;01HSGZ9J8TRQG6-1;SP-COTIA;sp-cotia;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;963;;41,28
21/03/2024 13:51;01HSGYTCZ9S6KY-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_OTHER;Outro;14532;22,82;73,48
21/03/2024 13:51;01HSGYT580HF4S-1;SP-CAMPINAS;sp-campinas;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;4666;;34,9
21/03/2024 13:37;01HSGY0BECT4WK-1;BA-SALVADOR;ba-salvador;3;5;DELIVERY;;;CANCELLATION_OTHER;Outro;11380;;31,26
21/03/2024 13:34;01HSGXTYD1NA7Y-1;PR-CURITIBA;pr-curitiba;3;5;DELIVERY;;;CANCELLATION_OTHER;Outro;9774;;30,93
21/03/2024 13:33;01HSGXR5GC7HSJ-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_GAVE_UP;Desistência do Cliente;14411;23;98,39
21/03/2024 13:21;MK240321Y84XDG-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;Livelo;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;11107;0;147,23
21/03/2024 13:20;01HSGX0NSJSGYF-1;SP-ITAQUAQUECETUBA;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13174;0;48,46
21/03/2024 13:18;MK240321S11P2Z-2;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;2412;0;144,37
21/03/2024 13:06;01HSGW7M941KV0-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14243;0;21,96
21/03/2024 13:02;MK2403213T3F15-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;15218;0;28,85
21/03/2024 12:56;01HSGVNE2HANHT-1;SP-CAMPINAS;sp-campinas;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;4698;;52,39
21/03/2024 12:56;MK24032174X2XY-1;SP-SAO JOSE DOS CAMPOS;sp-sao jose dos campos;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14421;0;86,1
21/03/2024 12:45;MK240321D92G95-1;RJ-NITEROI;rj-niteroi;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;3119;;73,03
21/03/2024 12:43;01HSGTX7ZWNKMG-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14759;0;43,99
21/03/2024 12:40;01HSGTRAYX37JH-3;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14503;0;40,23
21/03/2024 12:32;01HSGT8CC7AAQQ-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14600;;45,89
21/03/2024 12:32;MK240321H35X32-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14411;0;67,79
21/03/2024 12:26;01HSGSYNWWFAQ1-1;SP-SANTO ANDRE;sp-santo andre;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12845;;57,73
21/03/2024 12:23;01HSGSRKCHBBAY-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;843;;26,98
21/03/2024 12:21;MK240321XPLNE2-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;3;5;DELIVERY;;;CANCELLATION_OTHER;Outro;2783;;145,69
21/03/2024 12:21;MK240321E9L5BB-1;SP-TAUBATE;sp-taubate;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;15051;0;116,62
21/03/2024 12:14;01HSGS83K76EP9-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;2214;0;72,55
21/03/2024 12:05;MK240321E983U2-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;14411;;48,8
21/03/2024 12:02;01HSGRJ8V0ASFK-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;14413;;55,19
21/03/2024 12:02;MK240321EL3B5W-1;SP-SAO PAULO;rj-niteroi;3;5;DELIVERY;Livelo;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;275;0;72,38
21/03/2024 11:54;01HSGR42GERJBH-1;GO-SENADOR CANEDO;sp-suzano;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;10931;;72,6
21/03/2024 11:54;01HSGR2E2TN6Q6-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;DISTRIBUTOR_OUT_OF_STOCK;;12134;23;69,4
21/03/2024 11:48;MK240321181MC2-1;SE-ARACAJU;se-aracaju;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;7665;0;93,8
21/03/2024 11:48;MK24032199U8MW-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;2209;0;69,1
21/03/2024 11:46;MK240321M8Y8E5-1;RS-PORTO ALEGRE;rs-porto alegre;3;5;DELIVERY;livelo;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;8355;0;71,92
21/03/2024 11:42;01HSGQDFYZ6HYR-1;SP-ITAQUAQUECETUBA;sp-suzano;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13174;;191,88
21/03/2024 11:39;01HSGQ8D9H2QVP-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14785;;28,88
21/03/2024 11:31;MK2403219A3CAQ-2;PR-CURITIBA;pr-curitiba;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;;;342;0;99,15
21/03/2024 11:03;01HSGN5K7HAA0P-1;RS-PORTO ALEGRE;rs-porto alegre;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2315;;32,29
21/03/2024 10:59;01HSGMYFDWV53Z-1;PR-COLOMBO;pr-colombo;3;5;DELIVERY;;;CANCELLATION_OTHER;Outro;8997;;21,97
21/03/2024 10:53;01HSGMMD9Q12ET-1;GO-GOIANIA;go-goiania;3;5;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;DISTRIBUTOR_OUT_OF_STOCK;;7094;23;70,73
21/03/2024 10:49;01HSGMBSQYWYJH-1;PR-CURITIBA;pr-curitiba;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;11028;;27,47
21/03/2024 10:43;01HSGM19GDC1WE-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;14276;0;15,98
21/03/2024 10:37;01HSGKQ1TJXP0R-1;DF-BRASILIA;df-brasilia;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13796;;27,89
21/03/2024 10:34;01HSGKHDR44JHN-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - MAR24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14600;6,83;38,69
21/03/2024 10:29;01HSGK7H168Y0R-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13832;;40,44
21/03/2024 10:27;01HSGK463EPVN6-1;MG-BELO HORIZONTE;mg-belo horizonte;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;4604;;22,14
21/03/2024 10:22;01HSGJV2CDMNQN-1;SC-BLUMENAU;sc-blumenau;3;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - MAR24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5433;10;85,76
21/03/2024 10:18;01HSGJJQXAMAPS-1;RS-PORTO ALEGRE;rs-porto alegre;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;2316;;77,92
21/03/2024 10:04;01HSGHS6CHB0AY-1;SP-DIADEMA;sp-diadema;3;5;DELIVERY;;;CANCELLATION_AREA_NOT_COVERED;Área de entrega não atendida;9104;;122,3
21/03/2024 09:06;01HSGEEZ040XZY-1;SP-SANTO ANDRE;sp-santo andre;3;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - MAR24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14412;9,88;56,02
21/03/2024 08:57;01HSGDZ1HQ9FVC-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14627;;36,13
21/03/2024 08:52;01HSGDPTHGV0D1-1;GO-SENADOR CANEDO;go-aparecida de goiania;3;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;10931;;77,85
21/03/2024 08:52;01HSGDNMWWZ0CD-1;SP-ITAPECERICA DA SERRA;;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;3431;;77,95
21/03/2024 08:20;MK240321W1UYU3-1;SP-SAO PAULO;sp-sao paulo;3;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12104;0;53,77
21/03/2024 08:05;01HSGB05RBCR9G-1;RN-NATAL;rn-natal;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;8337;;17,13
21/03/2024 07:37;01HSG9BYC1TE4S-1;CE-FORTALEZA;ce-fortaleza;3;5;DELIVERY;MEDPASS;CUPOM MEDPASS - MAR24;CANCELLATION_OTHER;Outro;12534;25;95,37
21/03/2024 07:11;01HSG7XYFBW8ER-1;SP-EMBU DAS ARTES;;3;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13330;;58,69
21/03/2024 06:58;01HSG75V54YPVM-1;SC-BLUMENAU;sc-blumenau;3;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - MAR24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5431;10;71,69
20/03/2024 22:41;MK240320BS8CQA-2;SP-SAO PAULO;sp-sao paulo;3;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5129;0;39,9
20/03/2024 21:38;01HSF738VCK30K-1;PR-MARINGA;pr-maringa;3;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;3519;0;76,99
20/03/2024 20:43;01HSF3YE2TVZN9-1;PR-SAO JOSE DOS PINHAIS;pr-curitiba;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13738;;33,99
20/03/2024 19:47;01HSF0QXVQGKFB-1;MG-BELO HORIZONTE;mg-belo horizonte;3;4;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;4604;23;71,72
20/03/2024 19:46;01HSF0P6HZPBSK-1;PR-PINHAIS;pr-colombo;3;4;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_GAVE_UP;Desistência do Cliente;13629;23;70,15
20/03/2024 19:41;01HSF0D49HBHQV-1;GO-GOIANIA;go-goiania;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;7093;;23,7
20/03/2024 19:35;01HSF02F8QEPBA-1;SP-ITAQUAQUECETUBA;sp-guarulhos;3;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13174;;30,57
20/03/2024 19:33;01HSEZZQB5JBJE-1;SP-SAO PAULO;sp-sao paulo;3;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13293;;23,81
20/03/2024 19:27;01HSEZMFNPEM6R-1;SP-SAO PAULO;sp-sao paulo;3;4;PICKUP;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14785;;28,88
20/03/2024 19:26;01HSEZHWJ7NNWF-1;DF-BRASILIA;df-brasilia;3;4;DELIVERY;;;CANCELLATION_OTHER;Outro;13598;;35,67
20/03/2024 19:12;01HSEYRBDQCE9K-1;SP-SAO PAULO;sp-sao paulo;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12104;;71,8
20/03/2024 19:10;01HSEYM0XH6Y30-1;SP-GUARULHOS;sp-guarulhos;3;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14352;0;27,48
20/03/2024 19:08;01HSEYGRQTW96Y-1;MG-UBERABA;mg-uberaba;3;4;DELIVERY;;;CANCELLATION_OTHER;Outro;2649;;40,97
20/03/2024 19:07;MK24032017MLTC-1;RJ-NITEROI;rj-niteroi;3;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;11504;0;50,98
20/03/2024 19:03;01HSEY7EFM6VGP-1;DF-BRASILIA;df-brasilia;3;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13906;;38,97
20/03/2024 18:45;01HSEX7AS9CJMT-1;PR-SAO JOSE DOS PINHAIS;pr-sao jose dos pinhais;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;986;;21,97
20/03/2024 18:36;01HSEWNWTE41TS-1;MG-RIBEIRAO DAS NEVES;mg-ribeirao das neves;3;4;DELIVERY;;;CANCELLATION_OTHER;Outro;13857;;23,62
20/03/2024 18:35;01HSEWMBW6FRKK-1;RJ-SAO GONCALO;rj-sao gonçalo;3;4;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_OTHER;Outro;3304;23;89,43
20/03/2024 18:33;01HSEWGVY2TVHF-1;PR-GUARAPUAVA;pr-guarapuava;3;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;11141;;45,89
20/03/2024 18:23;01HSEVZGTQJZFB-1;PR-PINHAIS;pr-curitiba;3;4;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_GAVE_UP;Desistência do Cliente;13629;23;83,07
20/03/2024 18:06;01HSETZYNC1H8Y-1;SP-TABOAO DA SERRA;sp-taboao da serra;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;11879;;44,57
20/03/2024 17:54;01HSETAM0T0CN8-1;SP-SAO PAULO;sp-sao paulo;3;4;DELIVERY;;;CANCELLATION_OTHER;Outro;13495;;51,6
20/03/2024 17:50;01HSET2KE8J2ME-1;MG-UBERABA;mg-uberaba;3;4;PICKUP;27OFF;CUPOM 27OFF - CARTA NA MANGA;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2666;36;100,57
20/03/2024 17:49;01HSESZZJFDDEF-1;BA-SALVADOR;ba-salvador;3;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;15039;;65,56
20/03/2024 17:44;01HSESQ5EBZ5A8-1;SP-SAO JOSE DOS CAMPOS;sp-sao jose dos campos;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14418;;46,05
20/03/2024 17:44;01HSESPXYPY74P-1;MG-CONTAGEM;mg-belo horizonte;3;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;14037;;23,2
20/03/2024 17:34;01HSES4KVWAH1P-1;GO-ANAPOLIS;go-anapolis;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14751;;41,59
20/03/2024 17:28;01HSERTK09MFWZ-1;RJ-SAO GONCALO;rj-sao gonçalo;3;4;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;11678;23;98,42
20/03/2024 17:28;01HSERSG6WVR04-1;RJ-CABO FRIO;rj-cabo frio;3;4;DELIVERY;;;CANCELLATION_OTHER;Outro;15257;;61,33
20/03/2024 17:27;01HSERS39BFF1R-1;PR-COLOMBO;pr-colombo;3;4;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14213;22,59;67,77
20/03/2024 17:26;01HSERPWCB9MHF-1;PR-SAO JOSE DOS PINHAIS;pr-curitiba;3;4;DELIVERY;27OFF;CUPOM 27OFF - CARTA NA MANGA;CANCELLATION_GAVE_UP;Desistência do Cliente;12628;35,47;95,91
20/03/2024 17:24;01HSERJHG0D2NM-1;RS-VIAMAO;rs-porto alegre;3;4;DELIVERY;CLIENTEVIP;CAMPANHA MARÇO - CUPOM CLIENTEVIP;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;7888;23;80,97
20/03/2024 17:18;01HSER85643ERX-1;PR-CURITIBA;pr-curitiba;3;4;DELIVERY;27OFF;CUPOM 27OFF - CARTA NA MANGA;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;1000;36;101,97
20/03/2024 17:12;MK240320LM0Y5G-2;SP-SAO PAULO;sp-sao paulo;3;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;13918;0;53,4
20/03/2024 17:03;01HSEQC4R84JXG-1;SP-SAO PAULO;sp-sao paulo;3;4;DELIVERY;;;CANCELLATION_OTHER;Outro;13495;;51,6
20/03/2024 16:57;01HSEQ258RYRC4-1;SP-EMBU DAS ARTES;sp-sao paulo;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13330;;80
20/03/2024 16:55;01HSEPX0XXTV8B-1;SP-SAO CAETANO DO SUL;sp-sao paulo;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14849;;65,99
20/03/2024 16:53;01HSEPSGFSKX1E-1;SP-CAMPINAS;sp-campinas;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2302;;39,01
20/03/2024 16:52;MK240320CA401E-1;PR-CURITIBA;pr-curitiba;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;9006;;59,78
20/03/2024 16:46;01HSEPD83WJ1ZR-1;BA-SALVADOR;ba-salvador;3;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;6624;;35,58
20/03/2024 16:44;01HSEPA5T1KSKX-1;MG-JUIZ DE FORA;mg-juiz de fora;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;1173;;19,99
20/03/2024 16:43;01HSEP7MZ1H8PW-1;MG-BELO HORIZONTE;mg-belo horizonte;3;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;2046;;17,31
20/03/2024 16:41;01HSEP4MMRBXWM-1;DF-BRASILIA;df-brasilia;3;4;PICKUP;;;CANCELLATION_OTHER;Outro;13584;;79,98
20/03/2024 16:37;01HSENXE27XJPD-1;GO-GOIANIA;go-goiania;3;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;517;0;52,98
20/03/2024 16:28;01HSENBXDNHJFK-1;SP-TABOAO DA SERRA;sp-sao paulo;3;4;DELIVERY;;;CANCELLATION_OTHER;Outro;11879;;49,96
20/03/2024 16:18;01HSEMTJMSQ14Z-1;SP-SAO PAULO;sp-sao paulo;3;4;DELIVERY;27OFF;CUPOM 27OFF - CARTA NA MANGA;CANCELLATION_GAVE_UP;Desistência do Cliente;284;36;110
20/03/2024 16:16;01HSEMNJPJXNMD-1;RS-PORTO ALEGRE;rs-porto alegre;3;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;14217;;76,56
20/03/2024 15:35;01HSEJAGR89A63-1;PR-CURITIBA;pr-curitiba;3;4;DELIVERY;;;;;342;;60,95
20/03/2024 15:34;01HSEJ8HY9R0SR-1;PR-CURITIBA;pr-curitiba;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13538;;63,42
20/03/2024 15:34;01HSEJ8GZHJFCK-1;SP-SAO PAULO;sp-sao paulo;3;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;7760;;44,9
20/03/2024 15:31;01HSEJ3VD90ZDC-1;RJ-SAO GONCALO;rj-sao gonçalo;3;4;DELIVERY;27OFF;CUPOM 27OFF - CARTA NA MANGA;CANCELLATION_OTHER;Outro;11678;35,97;97,24
